0,14864428,114434,106317,592163,155203,712402,208711,169884,114081,188937,619087,168493,139757,212719,130964,173170,507524,472485,129752,87675,1054656,1605952,147977,83441,199023,584361,108631,599589,211498,149960,32689,3120358,311908,424830,1225797
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2
46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
47,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,3,0,0,1,0,0,6,0,1,0
48,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,6,0,1,0
49,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10,0,0,0
50,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,1,0,1
51,25,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,6,1,1,1,0,0,0,3,0,0,0,8,0,0,1
52,30,0,0,1,1,2,0,1,0,1,0,0,0,0,2,0,0,1,0,0,5,1,0,0,1,0,0,0,0,0,0,8,0,0,6
53,32,0,1,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,2,0,0,1,1,0,1,0,0,0,9,1,1,4
54,50,1,0,0,2,1,0,3,0,1,4,0,0,0,0,0,3,1,0,0,9,5,1,0,0,3,0,1,0,0,0,9,0,1,5
55,67,0,0,2,0,2,2,1,0,1,3,0,0,0,0,0,3,4,1,0,9,6,1,1,0,3,0,3,0,0,0,18,0,1,6
56,95,0,0,10,0,7,1,0,0,3,11,0,0,0,2,0,5,1,0,0,7,5,1,0,0,2,1,3,2,0,1,23,0,3,7
57,102,0,0,3,1,7,1,0,2,3,6,1,0,2,1,1,3,6,0,0,9,8,0,0,1,7,0,1,0,0,0,26,3,0,10
58,122,0,0,4,1,6,0,0,1,3,7,1,0,2,1,0,4,4,0,1,14,15,0,2,0,4,0,1,1,0,0,34,1,1,14
59,149,0,1,5,3,1,1,1,3,2,3,1,0,1,4,1,3,6,1,0,22,10,2,2,0,7,0,3,1,1,0,42,0,4,18
60,138,0,0,7,3,6,1,0,2,3,8,0,1,0,2,2,3,5,0,0,18,8,2,1,0,7,0,1,0,0,0,43,0,1,14
61,173,1,0,8,4,14,3,1,1,4,5,1,0,0,3,1,4,2,0,0,27,9,3,1,0,7,0,2,2,0,0,38,1,9,22
62,241,0,1,11,5,13,7,1,1,5,17,0,0,2,3,1,12,13,1,1,15,19,0,3,2,9,0,6,3,3,1,46,3,7,30
63,257,0,1,4,4,10,5,2,5,6,8,0,3,2,10,1,11,9,0,0,21,24,4,1,2,8,1,2,0,0,0,73,6,7,27
64,257,0,0,10,4,14,1,1,4,10,10,2,1,5,2,6,8,10,0,1,15,18,2,0,4,11,0,3,1,1,0,62,2,11,38
65,251,0,0,10,2,11,3,0,3,14,9,1,0,5,9,3,9,8,1,2,25,18,2,3,4,9,0,3,2,1,0,52,5,6,31
66,322,2,3,13,5,16,2,0,4,15,15,1,1,3,7,5,7,11,0,0,21,39,5,2,1,11,1,8,6,2,0,59,3,14,40
67,263,0,1,7,3,13,1,0,1,6,12,0,1,3,3,4,11,15,0,0,21,22,4,2,3,8,2,6,1,3,1,56,6,18,29
68,252,2,1,7,1,21,0,1,2,3,13,2,1,2,7,2,12,12,0,2,26,21,4,1,1,8,2,12,1,0,0,39,3,16,27
69,318,2,1,12,5,11,7,3,3,4,14,2,2,6,4,5,13,15,1,0,21,23,5,2,2,6,1,4,1,3,0,74,6,23,37
70,245,1,1,9,1,16,0,0,1,6,12,2,0,4,2,7,12,6,0,1,17,27,1,2,2,4,0,3,1,1,1,64,5,14,22
71,296,0,4,13,2,12,0,1,6,2,8,0,0,5,7,2,8,12,0,0,24,33,2,1,1,12,1,3,1,4,0,74,8,12,38
72,276,0,0,6,1,12,6,0,11,4,9,0,1,5,9,5,8,7,0,2,14,26,1,2,4,10,1,5,3,1,2,82,4,13,22
73,310,0,1,11,1,17,1,1,6,5,7,3,0,2,6,9,9,6,1,0,17,30,1,3,0,10,1,6,0,1,0,79,7,21,48
74,307,0,1,11,1,9,3,4,7,3,12,1,0,1,7,4,9,18,0,0,25,41,0,3,1,9,0,6,2,3,0,86,5,15,20
75,261,0,1,4,1,14,4,1,14,1,8,0,3,0,7,7,3,13,3,0,19,35,1,0,2,8,0,6,2,1,0,71,5,8,19
76,356,0,0,8,3,14,3,1,9,1,12,3,2,0,8,11,8,9,0,0,23,53,1,3,1,18,0,6,3,3,2,87,9,15,40
77,312,0,0,5,1,12,0,0,11,1,14,1,1,1,5,10,12,8,1,0,16,48,3,1,0,9,2,6,1,1,0,91,7,15,29
78,461,0,4,16,4,28,4,3,6,5,20,3,2,0,6,18,5,23,1,0,27,50,1,3,1,12,0,6,0,0,0,146,14,19,34
79,360,1,1,4,2,13,1,2,8,3,6,1,2,0,6,11,9,12,0,0,17,57,0,2,0,11,0,6,0,4,0,132,5,16,28
80,449,2,2,6,1,17,2,3,5,2,12,0,3,1,6,19,11,15,0,0,26,76,2,1,2,18,0,8,1,2,0,143,12,21,30
81,379,0,0,11,3,11,1,1,4,4,10,1,2,0,2,13,6,20,0,0,19,48,2,0,0,18,0,9,2,1,1,118,4,26,42
82,380,0,1,12,2,21,1,6,2,1,14,0,5,0,4,14,9,16,0,2,23,52,1,0,1,14,0,8,3,3,0,118,11,12,24
83,455,0,1,11,3,13,1,3,15,7,9,1,1,0,2,12,7,19,2,1,19,75,1,2,0,14,2,6,2,2,1,153,14,21,35
84,438,0,2,13,2,23,1,3,3,2,12,0,1,1,1,5,8,15,0,1,22,60,0,0,1,14,0,14,1,0,0,168,3,22,40
85,425,0,0,8,2,24,2,4,8,0,6,0,1,1,4,12,10,11,0,1,23,57,0,2,1,19,0,7,0,4,0,171,5,17,25
86,452,0,1,10,2,29,2,2,2,1,6,3,1,0,2,8,13,9,1,0,33,51,1,1,3,20,0,10,0,4,1,171,8,12,45
87,510,0,2,9,2,52,0,0,8,5,7,1,0,0,3,10,13,12,0,0,33,71,1,2,0,19,0,5,3,2,0,182,6,15,47
88,564,0,1,12,0,24,3,0,13,1,40,0,0,0,1,24,8,10,0,0,41,45,0,2,2,42,0,6,2,0,0,180,6,26,75
89,477,0,1,6,3,36,0,2,1,1,8,0,1,0,0,1,9,12,1,0,32,71,0,0,0,28,0,10,0,3,0,163,6,17,65
90,687,0,4,13,2,39,1,1,2,1,9,0,0,0,1,21,11,14,0,0,22,96,0,0,1,38,0,5,2,2,1,300,6,23,72
91,613,1,2,10,2,28,0,0,2,0,8,0,0,0,1,12,19,23,0,1,39,75,0,0,0,24,0,6,0,0,0,284,4,15,57
92,691,0,2,27,1,35,2,1,2,1,8,1,1,0,2,6,11,12,0,0,25,158,2,0,1,29,0,5,1,1,0,287,4,24,42
93,649,0,0,5,1,49,2,13,0,1,8,1,0,0,9,15,11,12,0,0,67,126,0,2,0,46,0,3,0,0,0,200,8,11,59
94,632,0,2,7,4,45,2,3,2,1,9,1,2,0,8,2,7,10,0,0,35,122,1,2,0,34,1,8,0,4,0,226,10,11,73
95,542,0,2,14,1,38,3,2,3,2,8,2,0,1,2,0,8,9,0,0,39,113,1,1,0,22,0,10,2,1,0,218,4,8,28
96,363,1,3,6,1,20,2,0,2,0,7,1,1,2,0,1,10,8,0,0,18,70,0,0,2,10,0,2,2,1,0,124,13,14,42
97,557,0,2,8,4,32,1,1,2,0,4,0,0,1,2,3,8,11,0,1,52,64,1,0,1,23,0,7,1,3,0,216,9,11,89
98,427,0,5,5,2,35,1,1,1,0,7,0,2,0,2,5,11,12,0,0,34,68,1,0,0,22,0,6,1,0,0,158,7,4,37
99,463,0,2,5,2,22,3,2,2,0,4,1,0,0,3,0,12,3,0,0,48,55,1,1,0,41,1,7,1,1,0,196,8,8,34
100,428,0,3,14,0,26,7,1,0,0,7,0,1,1,1,5,5,5,0,0,42,69,1,0,4,29,0,5,1,1,2,160,6,5,27
101,420,0,11,6,0,26,1,1,2,0,5,0,0,0,2,1,7,3,0,0,38,79,0,1,0,31,0,3,0,2,0,155,7,8,31
102,398,0,5,10,0,22,1,1,0,0,6,0,0,0,2,1,3,10,1,0,96,42,2,0,0,20,0,7,1,0,1,135,8,10,14
103,317,0,6,6,0,15,0,0,0,1,3,0,1,0,1,1,1,8,0,0,59,45,1,1,0,13,0,6,0,1,0,109,3,14,22
104,493,0,2,6,4,35,2,1,1,1,4,2,3,0,1,2,6,3,1,0,66,74,0,0,3,23,0,7,0,2,2,176,7,13,46
105,415,0,3,4,0,19,1,1,1,1,6,1,0,0,2,1,4,8,1,0,24,70,3,0,2,23,0,10,1,2,0,196,8,4,19
106,395,0,0,4,0,30,5,1,0,1,7,0,0,0,3,1,5,8,0,0,27,78,0,0,0,10,0,20,0,1,1,156,4,8,25
107,382,0,0,6,0,23,1,1,0,2,7,0,1,0,1,2,8,15,0,0,19,42,0,1,0,31,0,12,0,0,0,157,12,12,29
108,394,0,1,5,1,22,4,1,3,1,3,0,0,0,1,1,2,8,1,0,22,61,1,0,0,20,0,19,1,0,0,182,5,8,21
109,288,0,0,4,0,13,3,1,0,2,6,0,0,0,1,1,4,4,1,0,23,41,0,1,0,11,0,10,0,1,0,128,5,11,17
110,248,0,1,2,0,20,15,0,0,3,8,0,0,0,0,2,2,3,0,0,21,41,1,0,0,10,0,4,0,0,0,89,2,5,19
111,316,2,0,2,0,17,2,0,2,0,6,0,0,0,5,2,2,7,0,0,13,64,0,2,1,8,0,9,0,0,0,142,2,9,19
112,329,0,1,9,0,23,3,0,1,1,5,0,0,0,4,0,2,5,1,0,31,79,0,0,0,15,0,3,0,1,0,120,2,4,19
113,262,0,0,6,0,10,1,0,1,0,3,0,0,0,1,2,4,2,0,0,19,53,0,0,1,11,0,4,0,0,0,106,0,18,20
114,344,1,0,9,0,5,0,0,0,0,2,0,0,0,0,2,5,8,0,0,23,76,0,1,0,13,0,2,0,0,0,164,4,8,21
115,335,0,23,7,1,14,0,0,1,2,7,0,0,0,2,3,3,6,0,0,14,54,1,0,0,8,0,9,0,0,0,149,0,10,21
116,255,0,0,1,1,12,1,1,1,2,10,0,0,0,6,1,2,1,1,0,16,59,0,0,0,8,1,3,1,1,0,99,0,15,12
117,217,1,1,6,1,13,0,0,1,1,8,0,0,1,3,0,3,3,0,0,11,30,1,0,0,5,0,4,1,0,0,100,2,8,13
118,383,0,17,5,0,14,0,0,1,0,9,0,0,0,2,1,3,6,0,1,24,84,1,0,1,14,0,9,0,0,0,160,1,5,25
119,323,1,0,20,0,19,1,0,3,0,8,0,0,0,6,2,3,5,0,1,20,58,1,0,0,4,0,7,0,0,0,124,6,8,26
120,309,1,3,8,2,15,2,1,0,0,5,0,0,0,6,2,4,7,0,1,21,52,0,0,0,8,1,7,0,0,0,134,8,6,15
121,342,0,0,15,0,11,4,0,1,0,7,0,1,0,3,0,4,12,1,0,17,75,2,0,2,8,0,3,1,0,0,153,1,4,17
122,452,0,2,43,0,17,0,0,3,0,12,0,0,0,0,8,4,2,1,1,23,82,1,0,0,8,2,8,0,0,0,191,2,6,36
123,329,1,0,6,2,14,0,0,0,2,4,1,0,0,5,0,4,1,0,0,14,65,0,0,0,7,0,2,0,0,0,177,1,4,19
124,288,0,0,4,1,19,1,0,2,2,8,0,0,0,7,1,3,1,0,0,12,59,0,0,0,0,2,4,0,0,0,133,1,1,27
125,302,0,1,9,0,19,0,0,6,1,0,0,1,0,2,1,4,2,0,0,13,33,0,0,0,4,0,6,1,0,0,143,5,15,36
126,377,0,4,13,1,7,0,0,1,0,6,0,0,0,3,1,2,1,0,0,12,70,0,0,0,3,2,4,1,0,0,173,3,28,42
127,370,0,2,6,1,16,0,0,4,0,5,0,0,0,2,1,8,2,2,1,13,84,1,0,0,6,0,3,5,1,0,138,2,20,47
128,344,0,0,8,0,18,0,1,0,2,3,0,0,0,4,1,4,4,0,0,6,87,1,0,0,3,0,3,0,0,0,152,3,25,19
129,265,0,0,6,0,12,0,0,2,0,6,0,0,1,1,1,4,0,0,0,6,85,0,0,0,2,0,1,0,0,0,107,1,10,20
130,245,0,0,7,0,17,2,0,3,0,0,0,0,0,5,0,6,2,0,0,10,58,1,0,0,3,0,2,0,0,0,99,2,14,14
131,259,0,0,5,0,10,0,0,3,0,1,0,1,0,2,0,3,4,0,0,7,95,0,0,0,8,0,2,0,0,0,91,2,8,17
132,315,0,0,6,0,8,2,0,6,1,9,0,0,0,0,0,8,4,0,0,18,67,3,0,0,5,0,5,0,0,0,122,4,25,22
133,299,0,0,1,0,10,0,1,4,0,4,0,0,0,0,1,8,3,0,0,5,78,0,0,0,4,2,4,0,0,0,140,6,8,20
134,251,0,0,3,1,9,0,0,4,2,0,0,0,0,0,0,1,1,0,0,7,55,0,0,0,5,0,3,1,0,0,144,0,7,8
135,242,0,0,6,0,10,0,1,7,0,2,0,0,0,1,0,1,7,0,0,5,73,2,0,0,2,0,3,0,0,0,103,1,8,10
136,314,0,1,6,0,7,0,0,69,0,4,0,1,0,0,0,1,16,0,0,8,74,0,0,0,5,0,2,0,1,0,90,5,6,18
137,180,0,1,1,1,5,0,0,5,1,2,0,0,0,1,1,2,1,1,0,2,62,1,0,0,6,0,2,0,0,0,71,4,0,10
138,142,0,0,4,0,0,0,0,4,3,7,0,1,0,2,1,0,3,0,0,3,29,0,0,0,4,0,0,0,0,0,49,0,5,27
139,203,0,0,5,1,3,0,1,35,0,2,0,0,0,0,0,3,17,0,0,8,20,0,0,0,2,0,0,0,0,0,68,0,2,36
140,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,7,0,0,0,1,0,0,0,1,0,5,0,5,1
141,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1
